DepartureFromNormalAverageTemperature
7.774193548387098
3.7925925925925923
6.1
-0.5866666666666667
0.48387096774193544
4.420000000000001
3.764516129032258
4.096774193548387
6.013333333333334
2.029032258064515
-0.7333333333333336
3.951612903225806
