DepartureFromNormalAverageTemperature
0.9838709677419338
-1.1321428571428567
-3.2451612903225806
-1.9
6.025806451612903
2.046666666666667
1.0322580645161288
0.5870967741935484
0.43666666666666637
0.5709677419354849
-1.0275862068965516
6.7129032258064525
